report_date,target_5tc,source,source_sentence
2023-04-03,13806.0,https://www.drycargomag.com/dry-bulk-shipping-report-1323,"Dry Bulk Shipping Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 03 April 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The first quarter of 2023 ended with a decline of $95 on the Capesize time charter average (5TC), pricing at $13,806 on the last day in March. This is about double in value compared with the start of the month. Brazil to Qingdao remained above $20 throughout the week and finally climbed to $21 on Friday, showing $15,150 on the China/Brazil round voyage. However, the market was still waiting for further cargo to support. On the other hand, in the Pacific, the West Australia to Qingdao run dropped from $8.41 to $7.90 with majors appearing active as usual. On the period front this week, the Cape Cynthia (180,330 2012) was reportedly fixed basis delivery Korea 20-30 April for one year to Costamare at 108% of the 5TC. Overall, the 5TC maintained the same level as at the start of the year. Panamax A volatile week for the Panamax market, with the market trend and direction altering its course. The Atlantic saw improved demand ex NC and EC South America with end April arrival dates experiencing enhanced rates midweek. A $18,250 +$825,000 delivery aps load port was perhaps the highlight. The north Atlantic returned a confusing week with some voyage fixtures returning lower than index equivalents, whilst other tonnage tightness ex Continent and Mediterranean added support to rates. It"
2023-04-17,15344.0,https://www.drycargomag.com/dry-bulk-shipping-report-1523,"Hedland closing on Thursday, there was a steady flow of fixing which resulted in a rather volatile week. Several vessels were fixed by the middle of the week from East Coast Australia to China with coal, which offered support to the market at the time. By the end of the week, with these cargoes gone, confidence began to slip as did the rates. The North Atlantic witnessed more activity during the week resulting in less available tonnage and improvement in sentiment. However, the list of ballasters from the Pacific has continued to grow which could potentially cap any upside from South Brazil. There has also been a slight increase in activity from West Africa. All in all, a mixed bag with the 5TC’s starting the week after the Easter weekend at $15,849 and ending the week at $15,344. Panamax In a week disrupted at both ends by Easter holidays, the market has lost ground and tonnage lists grew in both basins. Overall it was subdued in the Atlantic with Owners having to reduce offers to find cover. A scrubber fitted 82,000-dwt was fixed for a ECSA grain cargo redelivery Skaw-Gib at $16,250, and a 75,000-dwt fixed for a grain cargo from ECSA for Singapore-Japan at $17,250. In the Pacific it was a similar story with prompt Indonesian trips covered quickly and a lack of longer duration enquiry. There has been some short period fixing. A 76,000-dwt fixed for four to six months at $14,000 pd, and a 76,000-dwt fixed for similar period at $15,800. Ultramax/Supramax With widespread holidays both at the beginning and end of the week it was a rather muted affair for the sector. The Atlantic remained rather positional with sentiment remaining relatively strong from the US Gulf and a tightness of larger vessels from the South Atlantic, but other areas lacked fresh impetus. The Asian arena saw sentiment remain soft with limited fresh enquiry from the south and a build-up of prompt tonnage"
2023-06-26,17252.0,https://www.drycargomag.com/dry-bulk-shipping-report-2523,"zed, with conditions gradually improving and rates showing a slight increase. Towards the end of the week, the Pacific market witnessed a notable resurgence, despite the holidays in Hong Kong and China. Two of the major players re-entered the market and engaged actively, leading to upward pressure on rates. After a subdued start, the Atlantic market began to gain momentum with an increase in activity, especially from Brazil and West Africa to the Far East. Fresh enquiry began to emerge, particularly in the North Atlantic. This, together with constrained tonnage supply, resulted in more favourable rates being achieved. As the week draws to a close, it has been a positive one overall. The BCI 5TC, which opened on Monday at $12,375, has experienced a significant rise and currently stands at $17,252. Panamax A subdued week for the Panamax sector. Trans-Atlantic grain trades were few and far between, although slight premium rates were achievable on same with reports of an 82,000-dwt delivery, France achieved $9,000 for a NC South America trans-Atlantic round trip with grains. EC South America returned a contrasting week with a mixed feel here, limited demand so far but P6 index dates appeared well balanced whilst first half July arrival dates remained softer with committed and ballaster tonnage undermining any potential upside in rates. The Asian market continued to ease as the week wore on, blighted by holidays towards the end part support was hard to come by as the tonnage count continued to grow, and with limited enquiry ex NoPac mineral demand ex Australia and Indonesia returned insufficient to prevent the softening of rates in the arena. On the period front, reports of an 82,000-dwt delivery China agreeing $13,000 basis 9/11 months trading. Ultramax/Supramax East Coast South America saw a flurry of activity as more July requirements entered the market. A 63,000-dwt fixin"
2023-10-09,27455.0,https://www.drycargomag.com/dry-bulk-shipping-report-4023,"he Pacific market saw strong activity at the beginning of the week, with increasing rates and well-balanced conditions. The Atlantic market, particularly in the North Atlantic, continued to demonstrate tight conditions and witnessed improved rates. Midweek, the Pacific market experienced a temporary slowdown, resulting in slightly softer fixtures. However, the Atlantic market maintained its strength, especially with support from South Brazil. By the end of the week, the Pacific market rebounded, remaining robust and supported, while the Atlantic market, particularly in the North Atlantic, saw significantly firmer fixtures, concluding the week on an optimistic note, as illustrated by the BCI 5TC index, which rose this week by $5,801 to reach $27,455 as the week draws to a close. Panamax A lethargic week for the Panamax market, with minimal action in the Atlantic both from the South whilst the North of the arena fared marginally better but insufficient to prevent the slow drifting of rates. Unsurprisingly Asia was blighted by Golden Week and other Asian holidays, and despite some injection mid-week of cape split Australia cargo, this failed to make any profound impact and the market drifted. Transatlantic highlights included reports of a 77,000-dwt delivery Gibraltar fixing for two laden legs within the Atlantic at $15,000 whilst on the fronthaul runs, an 82,000-dwt delivery Singapore agreed a rate of $14,000 for a trip via EC South America option US Gulf back to Far East. In Asia, reports of $12,000 being achieved a few times for NoPac trips on index type tonnage delivery Japan/Korea. Limited period activity, although unconfirmed reports of $15,250 being agreed for one year on 82,000-dwt type delivery India. Ultramax/Supramax With the Chinese National Day holiday week, it was generally a lacklustre affair for the market. Sentiment remained rather negative in the Atlantic "
2024-01-15,18015.0,https://www.drycargomag.com/shipping-market-remains-subdued," of coal enquiry. The Atlantic market faced a slow start, with notable bid reductions from charterers, leading to a widening bid-offer spread and fewer fixtures being concluded. However, towards the end of the week, there were indications of increased activity from South Brazil and West Africa to the Far East, suggesting a potential attempt to find a market equilibrium. By midweek, the North Atlantic market exhibited signs of stabilisation after experiencing substantial downturns earlier in the week. This resulted in market conditions remaining somewhat subdued as the week drew to a close, reflecting the impact of growing tonnage against a backdrop of diminishing cargo availability. The BCI 5TC commenced the week at $29,851 but experienced notable losses, concluding the week at $18,015 by Friday's close. Panamax The decline in the Panamax market showed no signs of abating this week, with further substantial corrections in both basins. In the Atlantic, a distinct lack of mineral demand in the North, as well as a build-up of tonnage count, weighed heavily on the very few deals to be reported this week. Limited talk midweek of a floor being found from EC South America appeared premature, with charterers still able to pick off the ample ballasters, dependent on the arrival window, the customary rate variance played out but generally the P6 route averaged out to around $13,500 and $13,750 levels. Asia also remained downcast, with Indonesian coal exports continuing to be an issue and, despite some minor support ex NoPac and Australia, this did little to impact an ever-growing tonnage count with limited options. Mixed rates on period throughout the week, the highlight being an 82,000-dwt delivery China achieving $14,350 for one year. Ultramax/Supramax The rather inauspicious start to the new year continued over the week with little for owners to get excited about. In the Atlant"
2024-10-14,23509.0,https://www.drycargomag.com/soft-week-for-dry-bulk-sector-market,"Soft week for dry bulk sector About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Soft week for dry bulk sector 14 October 2024 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market faced a generally soft week with declining rates across the board. The BCI 5TC fell every day besides Friday, which closed at $23,509, a significant drop from Monday’s $26,213. The Pacific market saw reduced miner activity, with C5 rates declining from the low $10’s early in the week. Despite continued rate drops, particularly in the Atlantic, the pace of decline began to decrease. Increased coal cargoes offered some support in the Pacific, helping the C5 index nudge back up, ending the week after a couple of stronger fixtures at $10.025. The South Brazil and West Africa to China markets experienced more activity, but rates softened with C3 fixtures dipping into the low $25’s by week’s end. The North Atlantic also contributed to the weaker sentiment with fronthaul and trans-Atlantic rates decreasing steadily. Fronthaul fixtures dropped from around $52,000 on Monday with the C9 index ending the week at $48,250, while trans-Atlantic routes saw similar declines, there was a shift in sentiment resulting in C8 closing the week at $22,384. Panamax After a promising opening to the week, activities in the Panamax market slowly but surely became something of a grind as confidence eroded in both basins. The North Atlantic struggled for any momentum all week. South Ame"
2025-03-17,23697.0,https://www.drycargomag.com/a-positive-week-for-the-dry-bulk-sector,"Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe A positive week for the dry bulk sector 17 March 2025 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market experienced a week of gradual strengthening, with positive momentum building from midweek onwards as activity increased and tonnage tightened in both the Pacific and Atlantic basins. The BCI 5TC experienced a steady rise throughout the week, before a slight correction saw it close at $23,697, up from $20,544 at the week's start. In the Pacific, consistent activity from all three miners, improved coal cargo volumes, and a solid flow of operator-controlled cargoes supported the market. Rates on C5 climbed steadily, peaking at $11.58 before correcting to $10.665 by the week's end. The South Atlantic saw a persistently short tonnage list of ballasters driving C3 levels from $22.50 to around the $25 range for mid-April dates, with fresh cargo providing additional support. The North Atlantic remained relatively quiet, with limited fresh cargo and minimal fixing activity. However, a couple of significant fixtures indicated stronger rates, including a transatlantic and a Fronthaul fixture reported at around $43,000 for 75 days. Yet, some questioned whether these levels could be repeated. Panamax The Panamax market erupted into life midweek with rates surging as a strong push in the Atlantic market, both South and North America led the drive. Aided by a supporting FFA market, the period market kicked into gear with a raft of deals concluded at stronger levels, notably a Japanese b"
2025-06-23,23879.0,https://www.drycargomag.com/a-subdued-week-for-dry-bulk-shipping-market," C5 rates came under pressure as iron ore volumes from West Australia declined. While coal cargoes from East Australia offered some support, they weren’t enough to offset the broader weakening. C5 rates steadily fell from $11.00 early in the week to the low-mid $9.00s by week's end. In the Atlantic, the week began on firmer footing, with limited tonnage and a steady cargo flow sustaining rates. However, as the week progressed, both trans Atlantic and fronthaul routes saw offers ease. On the South Brazil to China (C3) route, a clear pattern of backwardation emerged, with rates slipping from the high $26.00s to the low $20.00s. Overall, the week marked a reversal of recent gains, with the BCI 5TC shedding over $7,000 to settle at $23,879 by Friday. Panamax A subdued week for the Panamax sector. Trans-Atlantic trades were few and far between, and a general decline became evident in both grain and mineral demand in the basin. EC South America returned a contrasting week with some mixed rates reported, limited activity overall but P6 index dates appeared well balanced whilst first-half July arrival dates began the week on a firm footing only to weaken as limited demand pitted against an increased tonnage count undermined any potential upside in rates. Typically, midweek fixtures for index arrival dates hovered between $11,500 and $13,000 basis 82,000-dwt types delivery India-SE Asia range. The Asian market continued to ease throughout the week, with support hard to come by as the tonnage count continued to grow, and with limited enquiry ex NoPac mineral demand ex Australia and Indonesia returned insufficient to prevent the slow erosion of rates in the arena. On the period front, there were reports of an 82,000-dwt delivery Taiwan agreeing $11,000 basis 6/8 months trading. Ultramax/Supramax A rather positional week overall for the sector. The Atlantic saw better demand, a 58,0"
2026-02-09,26468.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-0626,"Baltic Exchange: Dry Bulk Weekly Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 09 February 2026 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market endured a broadly softer week, with sentiment cooling across both the Pacific and Atlantic as the BCI 182 5TC slid from the low $31,000s to finish closer to $26,468."
2026-02-16,28849.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-072026,"The Capesize 5 Timecharter average (C5TC 182) opened at $25,692 and closed at $28,849, marking a $3,157 rise over the five trading days."
2026-06-08,44374.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2326,"Baltic Exchange: Dry Bulk Weekly Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 08 June 2026 Dry Bulk Capesize The market closed the week on a softer footing, with the BCI 182 5TC easing from just under $50,000 at the start of the week to $44,374, reflecting a clear loss of momentum as the week progressed. Trading conditions were characterised by persistently thin liquidity, disrupted participation due to Posidonia, and generally subdued miner engagement, which together left the market vulnerable to downside pressure. In the Pacific, sentiment weakened steadily as the week unfolded, with a gradual erosion in C5 levels driven by limited cargo emergence and a lack of consistent support from major miners. Fixtures progressively printed lower, from mid-to-high $15 early in the week to a tick below $14 by the close. The South Brazil and West Africa to China market followed a similar, albeit more gradual, weakening trend, with index dates on C3 drifting lower and spreads widening before settling into the low-to-mid $36s range on later stems. The North Atlantic initially showed relative resilience, briefly supported by short-duration TA activity, but this strength faded as the week progressed and sentiment softened in line with the broader market. Fronthaul activity remained notably quiet throughout. Panamax-Kamsarmax The week opened on a subdued note, influenced "
2026-06-15,37251.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2426,"out Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 15 June 2026 Dry Bulk | Shipping & Transport Capesize The market endured a challenging week, with sentiment deteriorating steadily as limited enquiry and a lack of sustained cargo volume weighed on both basins. The BCI 182 5TC fell from $42,798 at the start of the week to $37,251 by the close, representing a significant erosion of earnings and underscoring the loss of momentum from the stronger levels seen in late May. The Pacific remained the primary source of weakness throughout the week. Early pressure stemmed from notably light miner participation, with only sporadic activity from the majors. Although all three miners returned to the market later in the week, the increase in activity was insufficient to prevent further declines as cargo volumes remained inadequate relative to available tonnage. As a result, C5 slipped below the $11 mark by week’s end. In the Atlantic, conditions were relatively more balanced but lacked the strength needed to offset Pacific weakness. The South Brazil and West Africa to China market softened during the first half of the week before stabilising, with C3 fixtures recovering into the high-$35s to $36 range before easing back to $35.50 by the close. The North Atlantic provided occasional support through fresh fronthaul demand and a handful of stronger fixtures, though overall activity remained subdued. Panamax-Kamsarmax The week began on a subdued note across both basins,"
2026-06-22,37631.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2526,"ng Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 22 June 2026 Dry Bulk Capesize The market staged an impressive late-week recovery to finish on a significantly firmer footing, with improving sentiment driven primarily by renewed strength in the Pacific. Having come under pressure through the early part of the week, the market reversed course, with the BCI 182 5TC climbing sharply to close at $37,631, up from $36,756 at the start of the week. The turnaround was led by a resurgent C5 market, where rates rallied from around $10.80 on Wednesday to fixtures being concluded at $12.50 by Friday, supported by healthy cargo volumes, sustained miner activity, and a more confident owner stance. The Atlantic remained the weaker basin for much of the week, with limited fresh enquiry and a wide gap between charterers’ bids and owners’ expectations restricting trading activity. However, conditions improved into the close, with sentiment becoming noticeably more constructive. While fixtures remained limited, C3 bids strengthened to around $31.00, with owners holding firm in the $32.50-$33.00 range, suggesting the market may finally be finding a floor after several sessions of heavy pressure. Although an increasing number of ballasters heading west continues to temper the medium-term outlook, the stronger finish on both sides of the market leaves sentiment entering the new week on a considerably more positive note. Panamax-Kamsarmax The week saw a clear divergence between Atlantic and Pacific markets. In the Atlantic, sentiment remained positive despite fl"
2026-06-29,33014.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2626,"ough two C5 miners remained active on most trading days, their increasingly cautious approach and lower fixing levels highlighted a lack of urgency, with rates slipping from $11.65 to $10.20 by week’s end. The Atlantic initially provided some support, with South Brazil and West Africa enquiry underpinning C3 levels. However, this soon reversed as the cargo list thinned and an expanding ballaster count placed renewed pressure on the market, with C3 rates falling from $32.50 to $28.00. Although the North Atlantic remained comparatively more resilient, supported by pockets of transatlantic and fronthaul enquiry, activity was too limited to alter the broader negative trend. Overall, the BCI 182 5TC declined from $36,946 to $33,014, leaving the market firmly on the defensive by week’s end. Panamax-Kamsarmax The market saw a tentative start to the week, with the P5TC drifting lower amid mixed Atlantic sentiment and a weaker Pacific market. Activity in the Atlantic improved as the week progressed, highlighted by an 82,000-dwt vessel fixing a transatlantic cargo from EC South America at $32,000 on Tuesday, compared to a similar vessel achieving $34,000 later in the week. Fronthaul business followed a similar trajectory, with an 83,000-dwt open in India fixing at $20,000 early on, rising to $21,000 for an 82,000-dwt by week’s end. Strengthening sentiment was driven by tighter tonnage in the North Continent and a firmer cargo book across both transatlantic and fronthaul trades, helping to drive the P5TC higher as the week progressed. In the Pacific, early weakness stabilised, with indications a market floor was near as owners resisted lower rates. A 75,000-dwt open in South Korea fixed an Australian round at $12,900, while an 80,000-dwt open in China secured $14,250 for an Australia to Singapore-Japan. Period activity slowed, with a 78,000-dwt open in the Far East fixing for one y"
2026-07-06,37181.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2726,"low $10s, with successive fixtures concluded at progressively higher levels as the week advanced, reaching around $12.30 by week’s end. The Atlantic also gathered momentum, with the South Brazil and West Africa markets strengthening progressively as C3 fixtures moved from the high $27s to test, and in some cases exceed, the $30 mark. Owners became increasingly confident, pushing offers higher as charterers competed for available tonnage, while firmer pricing for forward laycans reinforced expectations of continued strength. Although North Atlantic activity remained relatively selective, improving demand on both transatlantic and front-haul routes contributed to firmer sentiment. The BCI 182 5TC gained just over $5,000 across the week to close at $37,181. Panamax-Kamsarmax The Atlantic and Pacific markets strengthened throughout the week, with the P5TC rising steadily. In the Atlantic, tight prompt tonnage in the North Continent and West Mediterranean underpinned rates, with an 82,000-dwt fixing a grains transatlantic round at $22,750 and a 78,000-dwt achieving $28,750 earlier in the week for a US East Coast to India trip. East Coast South America trips to the Far East experienced a two-tier market, with July-loading cargoes commanding a premium over August. A 76,000-dwt open West Coast India 22 June achieved around $21,500, compared with a 75,000-dwt open Malaysia 30 June fixing at $20,000. In the Pacific, improving demand from Australia and the North Pacific, combined with a tightening pool of available vessels, supported sentiment. An 81,000-dwt fixed a North Pacific round at $16,000, while a 76,000-dwt secured $15,500 for an East Coast Australia to China trip. Period activity remained limited, with an 81,000-dwt fixing for 6 to 9 months and an 82,000-dwt fixing for 2 to 3 laden legs, both at $19,750. Ultramax/Supramax The Atlantic market was largely steady to position"
2026-07-13,21153.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2826,"t for a grains round voyage, but there was very little appetite from charterers to fix basis later dates at present levels. The Asian market remained flat despite a flurry of fixing mid-week, with NoPac and Australia the main drivers, seeing an 82,000-dwt fixed deliver Japan trip via NoPac with grains at $20,000. Southeast Asia remained lacklustre with mainly the smaller Panamax’s picking off the limited demand, however a 82,000-dwt did fix delivery Hong Kong via Indonesia to South Korea at $13,600 earlier in the week. Ultramax/Supramax Overall, the market generally maintained last week’s levels, with pockets of improvement in certain areas, but overall movement on rates was minimal and the 5TC average was only slightly higher than last Friday’s close of $21,153. The North American market continued to be a driving force with a 63,000-dwt fixed US Gulf to India with petcoke at $38,500 and the East Mediterranean market firmed amid tight tonnage supply with a 63,000-dwt placed on subjects at $18,000 for a trip to West Africa. The South Atlantic was mixed and positional with some faring better than others due to the constrained tonnage list, with a 58,000-dwt fixed from West Africa for Owendo loading to India at $27,000. The Asian market was lacklustre and continued to trend sideways with the main support coming from backhauls and the NoPac market with a nicely described 64,000-dwt fixed at $19,250 delivery China for a grains round voyage. Southeast Asia saw sluggish demand with uncertainty on vessel prospects caused by the Typhoon making charterers wary. In the Indian Ocean there was an uptick on Indian coastal trades with a 64,000-dwt fixed from East Coast India to the West coast at $25,000. Handysize The market moved steadily lower over the week, with sentiment softening across both basins. In the Continent and Mediterranean, conditions opened quietly with levels largely "
2026-07-20,37156.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2926,"cargo volumes proved insufficient to absorb available tonnage. The C5 route steadily retreated from the mid-$13s to the upper $11s by week’s end. The Atlantic initially provided some offset, with stronger C3 fixtures reported in the upper $34s lifting sentiment early in the week, but this too faded as bid-offer spreads widened significantly and liquidity deteriorated. Limited bidding, growing uncertainty over forward cargoes and softer fixture levels weighed heavily on confidence, illustrated by C3 offers slipping below $33 by the end of the week. Meanwhile, the North Atlantic also edged lower amid subdued fronthaul and transatlantic activity. Having started the week at $42,641, the BCI 182 5TC peaked at $43,086 before sliding around $5,000 to finish at $37,156, illustrating a market that ended the week firmly on the defensive. Panamax-Kamsarmax A rather subdued week across the board with brokers using the words flat, steady and dull in their daily reports. In the North Atlantic supply and demand were well balanced so rates were mainly unchanged with more transatlantic demand through the week than fronthaul, which tailed off as the week went on, an 82,000-dwt fixed from East Coast South America to Spain with grains at $35,000 and a few other similar vessels fixed at $25,000 from the Continent/Gibraltar for both mineral and grains round voyages. The South Atlantic remained active with consistent fixing, but again levels largely unchanged with standard 82,000-dwt vessels fixed between $20,000-$21,000 delivery Singapore for the round trip basis mid-August arrival, whilst deferred cargoes were mainly concluded on voyage basis at around $53.00/mt, an increase due to rising bunker costs. The Asian market saw slight gains as the week progressed, mainly driven by Australian minerals achieving $17,500-$18,000 for round voyages for standard types with NoPac grains adding support a"
2026-07-27,38860.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-3026,"Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 27 July 2026 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market regained momentum over the course of the week, recovering from a subdued opening to finish on a significantly firmer footing as confidence returned across both the Pacific and Atlantic basins. Early weakness was driven by limited activity and a lack of fresh enquiry, leaving owners under pressure and voyage rates drifting lower. However, sentiment improved steadily as fresh cargoes emerged and buying interest returned, lifting the BCI 5TC from its early-week low of $31,768 to finish the week at $38,860. The Pacific market found renewed support despite relatively restrained miner participation for much of the week, with activity increasing towards the close as two major miners re-entered the market alongside increased operator activity and a pick-up in coal cargoes, steadily pushing C5 levels into the upper $12.00s. In the Atlantic, the recovery proved more pronounced, with sustained fixing activity from both South Brazil and West Africa driving C3 sharply higher as charterers progressively raised bids to secure August positions. By the end of the week, owners' confidence had strengthened noticeably, with offers advancing into the $35s-$36s region. Panamax-Kamsarmax The market weakened steadily throughout the week, with negative sentiment persisting across both basins as limited enquiry and cautious participation continued to pressure rates, reflected in daily declines of the P5TC. In the Atlantic, transatlantic demand remained subdued, although some fresh cargoes emerged midweek. Increased competition among owners pushed rates lower, while fronthaul business provided only limited support. An 82,000-dwt was reported"
2026-08-10,46512.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-3226,"ations Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 10 August 2026 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market enjoyed a notably stronger week overall, with sentiment remaining firmly positive throughout. Strength in both the Pacific and Atlantic basins underpinned the rally, driving the BCI 5TC from $41,395 at the start of the week to $46,512 by Friday's close. Tightening vessel availability and healthy cargo demand steadily shifted negotiating power in favour of owners, underpinning gains across both regions. The Pacific remained the principal driver throughout the week. Although major miner activity was relatively restrained, consistent operator enquiry and additional coal stems supported a sustained rise in C5 rates. Widening bid-offer spreads reflected owners' growing confidence, with many resisting lower bids as expectations moved progressively higher. After opening the week in the mid-$14s, C5 rates climbed steadily to the low to mid $16s by week's end. Market participants also closely monitored the approach of Typhoon Dolphin, with precautionary restrictions and the prospect of weather-related disruption lending further support to sentiment by raising concerns over vessel availability. The Atlantic also strengthened, albeit at a more measured pace. South Brazil and West Africa to China markets recorded gradual gains as forward September demand remained robust and the ballaster list continued to contract, providing increasing support to C3 levels. North Atlantic fu"
2026-08-17,41155.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-3326,"Baltic Exchange: Dry Bulk Weekly Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 17 August 2026 Dry Bulk Capesize The market came under sustained pressure this week, with the BCI 5TC falling from $46,300 to $41,155 as softer Pacific conditions outweighed pockets of resilience in the Atlantic. Trading initially lacked momentum due to the Singapore public holiday and the absence of major miners, while the subsequent return of chartering activity failed to provide meaningful support. The Pacific was the principal driver of the decline. Although miner participation improved, an expanding tonnage list, partly reflecting vessels returning following the previous week’s weather disruptions, shifted the balance firmly in charterers’ favour. Owners increasingly competed for limited cargoes, prompting a sharp correction on West Australia to China, with the C5 index retreating from above $16 to $14.110 by the close. In contrast, the South Brazil and West Africa to China markets remained steadier, supported by relatively strong first half September demand and a tight ballaster list, with C3 fixing around $35 to $36 despite limited overall engagement. The North Atlantic softened more gradually, with softer transatlantic fixtures weighing on sentiment despite intermittent fronthaul enquiry being concluded around the mid-$70,000s. Panamax-Kamsarmax After a relatively quiet st"
